"country_code"	"name"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"
40	"Austria"	-0.0107992166989679	-0.00961859409981204	0.00285844666027992	0.00765121905186761	0.0134232193535337	-0.00362838339795401	0.00394207715686537	0.0121596258446696	0.0358976485139963	0.00295289937650995	0.0265187097379113	0.019359711912358
44	"Bahamas"	-0.00287022051385798	0.0957243931888195	0.131083030513303	0.100536240887118	0.0052374878953211	0.0147764212577165	0.000854457419538593	-0.00468289274087709	-0.0015409342352675	-0.0110587395108016	0.0519984282590954	0.0436448609490471
48	"Bahrain"	0.0273582784091892	0.0591456981885928	-0.0267136817619584	-0.0384258171958067	0.0897363703766272	0.183594189421267	0.00887741663008263	0.0307540084639685	0.0110496346361686	0.0788888297589271	0.214498106216488	0.333353798716138
50	"Bangladesh"	-0.00145392447984385	3.44244124571649e-05	-0.00287416633016835	-0.00282910549665272	-0.0456689182812397	-0.0152423630121248	-0.0101300824597411	-0.00232652773178675	-0.0086949726252101	-0.0063078636670011	-0.0151076724085933	-0.0249481224671671
51	"Armenia"	0.0368398810201063	0.050686661021242	0.0376647481305519	0.0469004150318645	0.0343089761468356	0.0126427547643905	-0.00721216110335633	-0.017463442010789	-0.140008660829775	-0.0694573328828456	-0.0468014998221773	-0.0451120213259602
52	"Barbados"	-0.0325552738216545	-0.0764656653305731	-0.0691204116816398	-0.0506982753491377	-0.0229867234384953	-0.0259339013201011	-0.0138513730786546	-0.0129858386343443	-0.0143096214948947	-0.00531605646647541	0.00747782476889105	0.00730348578781144
56	"Belgium"	0.00685832710686657	0.0049431888381556	0.00786723968753347	0.0091276963318563	0.00406391758551041	0.00719039378213095	0.0013657006414633	0.00452761960151813	0.0115642626791636	0.00661066409339815	0.0191660222936822	0.032217303256161
60	"Bermuda"	0	0	0	0	0	0	0	0	0	0	0	0
64	"Bhutan"	0.0565626855963121	0.0249857581178728	0.0223059936204858	0.0395729289507634	0.0685976916876747	0.0429454878607421	0.0019309743303977	0.00339908448483092	-0.160315303375904	0.000280885082645034	0.0619757242845752	0.0258741699555823
68	"Bolivia (Plurinational State of)"	-0.0110553023072416	-0.0106428939891263	-0.0101397949673812	-0.00959732042813646	-0.00948485837209479	-0.00734033153551137	-0.00931289289931031	-0.0124159935584232	-0.014718769934734	-0.0130969559792974	-0.0154203438595426	-0.0176570965489146
70	"Bosnia and Herzegovina"	-0.0161767231191755	-0.0442868699980953	-0.0453062939627004	-0.0411984448351346	-0.0201432520159518	-0.0216311323499154	-0.0053532973828893	-0.0055856524553872	-0.226443722328301	0.0661358320202579	0.00984622221573122	-0.00484274045138083
72	"Botswana"	-0.0121105463078105	-0.042570674386921	-0.0286165063824348	-0.0100972639888304	0.00335412651332418	0.0180431353198688	0.000602485729809711	0.00489930840741244	0.0129076126227679	0.015502196781338	0.0121210567542548	0.0099845133156165
76	"Brazil"	0.0101786715911938	0	0	0	0	0	-0.000131427159806999	-0.000675362978053574	-0.000668226585953265	-0.000617712619349575	-0.00286524335838413	-0.00268611016050975
84	"Belize"	-0.0428915522795206	-0.034354967948718	-0.0262631967676066	-0.0278644189180275	-0.0872899598130612	-0.101620128919939	-0.0369889907111293	-0.0327681971427878	-0.0480453420917932	0.0183511949053449	0.0187018517431869	0.0249264489555752
90	"Solomon Islands"	0.0199681489648414	0.0251502053378027	0.0199204201274296	0.0159886588672021	0.0132133855713323	0.000940826169441759	-4.33625018429063e-06	-0.00676491549394592	-0.00311368643157426	-0.00188455500005567	-0.0118786620620077	-0.0253480671459559
92	"British Virgin Islands"	-0.09246069076737	-0.097462589459987	-0.0233947237431558	-0.0212186542607512	-0.0417261783309529	-0.0500190912562047	0.0954285194946833	0.138638412984671	0.0246065982137432	0.0344640434192673	0.0483456861890229	0.107816478915793
96	"Brunei Darussalam"	0.106872773483886	0.0998769677276886	0.0635931407898114	0.104266651059347	0.0608546165172411	0.0338949319302697	0.00845899227657227	1.79339224626902e-05	0.00422684866247096	0.00955583502540652	0.0105967130900751	0.00955915337873659
100	"Bulgaria"	-0.0162867213193658	-0.00576359895747348	-0.000182674011933177	-0.000782666168203891	-0.00510855803544889	-0.0108702178397705	-0.00252063256078378	-0.0205507864783072	-0.0404103292657807	-0.0127543097032872	-0.0103745886199755	-0.0108029608249827
104	"Myanmar"	0	0	0	0	0	0	-0.00158539197740492	-0.00355391610345307	-0.00298699026752675	8.82861721485056e-05	-0.0206385982292118	-0.015942282560219
108	"Burundi"	-0.0302942107640662	-0.0276672722963899	-0.0304976424065395	-0.0188045991047842	-0.0753790807532181	-0.0408725504087445	-0.0208411990874675	-0.00928331819976519	-0.0445960869966194	-0.0652180389354264	0.0168605301001485	0.0210713951110832
112	"Belarus"	-0.0432234822891611	-0.0210846681365039	-0.015309556779009	0.00668909998760331	0.00254678058260676	0.00106766413534578	0.00487790332777079	-0.000630986508250281	-0.00614599029616389	0.00551041188724197	-0.000639385420569736	0.00422588811215728
116	"Cambodia"	0	0	0	-0.0348029442850649	-0.0178023142723717	-0.0112493131220943	-0.0132632302042326	-0.0100321000972711	0.0452024595744953	0.0269573463130681	-0.00597314657088339	-0.027919449098052
120	"Cameroon"	0	0	0	-0.000166341804684994	-0.000369371169583311	-0.0010334363625934	-0.00615766400835815	-0.00626147638717985	-0.00662780618206965	-0.00574339130949796	-0.00502250385852633	-0.00385946778136674
124	"Canada"	0.0447790008252895	0.0356842549360748	0.00967182735697432	0.0309074952534925	0.0359947544137109	0.0189328291229475	0.0153452792894766	0.0338581775918998	0.0252646361115621	0.0259980756376733	0.0335150260974658	0.0388026363487879
132	"Cape Verde"	-0.0445115855918592	-0.0561128703045309	-0.00125796831050616	0.00771748620990735	-0.0128927552228185	-0.182738874502662	-0.0673528056208574	-0.102759800100312	-0.018115694965337	-0.0236233875792599	-0.0246933950536361	-0.0653503283185452
136	"Cayman Islands"	-0.0474037112116014	0.0771420011983223	-0.0322867675098513	0.0191136064986262	0.274606299212598	0.267445661055728	0.145941598614204	0.232254724307533	0.198448558518933	0.248610760293003	0.10886409979609	0.0933303169282027
140	"Central African Republic"	0	0	0.00793547859296402	0.00797110678481105	-0.010978777389526	-0.000495692678470431	0.017661577888992	-0.0156226350930179	0.0128363402663532	0.00344842850143252	-0.0123683594278232	0.00126309772761069
144	"Sri Lanka"	-0.00204313870682941	-0.00849179302171623	-0.00480032953504311	-0.00346351844534982	-0.0116141283548611	-0.017266872860998	-0.0263084810760202	-0.00849692888940985	-0.0147645081726904	-0.021927877269846	-0.00530610592441496	-0.0192254726774323
148	"Chad"	0	-0.000913764064656483	-0.00166455960109186	-0.0123672537037278	-0.0134565699958106	-0.0429227427315891	-0.0290831017306933	0.000277897305260272	-0.00174273225872685	0.00994849685925536	0.0263780287817918	-0.0049928038717796
152	"Chile"	-0.006576858566794	-0.00591109477021801	-0.00431427478478959	-0.00381323425703348	-0.0083516695979287	-0.00767280695831517	-0.00536078819311417	-0.00329843696967318	0.00681099415541024	0.0041550950155965	0.00194119448944061	0.00183623827248172
156	"China"	-0.000305270875467711	-1.35824731739541e-05	-0.00162726657418641	-1.79004443087875e-05	-0.0013668411854404	-0.000468834235621748	-0.000262264114314512	-0.000222399674422428	-0.00070674148603001	-0.00049049259338043	-0.00179475374926084	-0.00142932643782956
158	"Taiwan, Province of China"	0.00258362258083755	-8.52866421914712e-05	0.0254377167332043	0.0377375125401739	-0.00173932490455967	0.0103916477273646	-0.00344524865459893	-0.0103889517682747	-0.00872913749927468	-0.00844750221464917	0.00607596545572545	-0.0012119952417769
170	"Colombia"	-0.012500416680556	-0.0144634619684714	-0.0156187573779105	-0.0150868279276151	-0.013117960779265	-0.011335229935312	-0.00913323688486675	-0.00781340264541864	-0.00750594298047365	-0.00410128590351123	-0.00300767076351527	-0.00277880529249403
174	"Comoros"	0	-0.0351416585253721	-0.0445622785142407	-0.0264273356401384	-0.0237025862068966	0.038338131509643	-0.0143559589027991	-0.0123916180990889	-0.00727488553501781	-0.0128784382747186	-0.01892631626766	-0.016649659665775
175	"Mayotte"	0.172974043986527	0.129530130636325	0.0963403971855614	0.0148730548730549	0.0134180982010009	-0.0216999384398909	0.0688116656993616	0.0853333709147794	0.143294496911477	0.0478715991901175	0.00417763688141422	-0.00173149783134182
178	"Congo"	0	0	0	0.000431814354372768	0.00520114748818432	-0.00476670680216204	0.00116788353673879	0.000550768333851232	0.00651622153139178	0.0129756567681124	-0.00423932667221973	0.0140767350284388
180	"Democratic Republic of the Congo"	0	0.00554850339030409	0.00804354809071155	0.0139268833443035	0.00137177083625897	0.00439633180546474	-0.0131598301760109	0.00248802649731575	0.0344416684323677	-0.0357263705460781	-0.00514519467022728	-0.00044375136352902
184	"Cook Islands"	-0.0516612507460707	-0.0714591095095584	-0.14557204666192	-0.0541409668406347	-0.170746519667383	-0.229771554900516	-0.0978267037394314	-0.120584584132716	-0.0676772838244478	-0.116252390057361	0.0161561763715921	-0.0158771070673746
188	"Costa Rica"	0	0	0	0	0	0.0131656917190202	0.0132978372331778	0.00927994201472162	0.0202588815322533	0.0366629607236163	0.02137628677612	0.0174994733954765
191	"Croatia"	-0.0135706484827786	-0.0221231670552638	-0.0177088322187863	-0.0176255701130058	-3.66817277525321e-05	0.00230452370681387	0.0162764032259677	0.0326301610987592	-0.0194925608962598	-0.0428547488034605	-0.00669847007989138	-8.02031143871855e-05
192	"Cuba"	-0.00506757013559297	-0.0084104752316092	-0.0287069413384156	-0.0314389638924757	-0.0218013565951513	-0.0169520868336744	-0.0260803033222387	-0.00658620068099301	-0.0107542411021918	-0.0142518125435819	-0.0127935605924577	-0.0168368479211709
196	"Cyprus"	-0.0279344310080281	-0.0125440826007461	-0.075096565193942	-0.0134998132436903	0.00497540004465312	-0.00186993559110742	-0.0403177095035643	0.0243955815959516	0.0563453955135003	0.0622640693298605	0.0655473890767073	0.042772224298993
203	"Czech Republic"	0.00671814480423061	1.40671866013377e-05	-0.0059079300069096	-0.00478236892865567	-0.00107509999823971	0.00196620039192569	-0.00273258563279739	-0.00190434149590323	0.0028774035500373	0.00307605320051613	0.00658315901489874	0.0293623602647057
204	"Benin"	-0.0101990004527272	-0.00998487140695915	-0.00999128153247629	-0.00901928307678281	-0.00854435135665866	-0.00594337838753107	-0.00291767885306819	-0.002034631418693	0.0209946631566256	-0.00489286223837045	0.0142215851057492	0.00611070495292191
208	"Denmark"	-0.00428276561698299	-0.00735202363098968	0.000492500285981992	0.00459344464653416	0.00471712847440974	0.00294885354304012	0.0018188968924169	0.00642213568719727	0.0127357532548481	0.0142507083501033	0.00867432468454745	0.0162410487713218
212	"Dominica"	-0.0480812508561476	-0.043495793390399	-0.0347573980271927	-0.0348565454042252	-0.0819826664415555	-0.0262029934388481	-0.100726302232018	-0.105187398153178	-0.0623872095646289	-0.0749646195020107	-0.0215990470586547	-0.0213348076323325
214	"Dominican Republic"	-0.00893317804678427	-0.0110811042830673	-0.012918097414448	-0.0145567231114521	-0.0157502889641875	-0.0169005092169822	-0.0176273641947812	-0.0178809680892549	-0.0178303292682102	-0.0174748801887599	-0.0170258377146857	-0.0149838997996653
218	"Ecuador"	-0.000410137819051597	-0.00188130108749372	-0.00192486897489984	-0.00100215624736224	-0.000866257997823649	-0.00101115736962839	-0.00163513637894605	-0.00182034264708885	-0.0017532312885356	-0.00244313261103943	-0.00346786071141132	-0.0033729809203382
222	"El Salvador"	-0.0317469408795048	-0.0207676550760515	-0.00527593158238279	-0.0164449090920862	-0.0259608846724238	-0.0455063646297882	-0.0543196991946883	-0.0581055144181615	-0.0478039289506095	-0.0698954577868909	-0.0596941260261724	-0.0480375750633426
226	"Equatorial Guinea"	0	0	0	0	-0.240624946288307	-0.125912431738143	0.294670178476715	0.0479550599158492	0.0401202618155361	0.0452686446566432	0.048240086919771	0.0331335480279898
231	"Ethiopia"	-0.00110320843396476	-0.0010026437208309	-0.000902839744523304	-0.00168636592221552	-0.00209737821915813	-0.0621677224264803	0.00709399612255073	0.0191301563234288	0.0269609850642412	-0.00535878888849354	-0.00125987139957578	-0.000658183229430395
232	"Eritrea"	0.000153333917462543	0.00175938431093698	0.00452445526441298	0.00183641864286769	0.00432575440533538	0.0258818404107954	0.0203764773898628	-0.00134150501395886	-0.109596056668733	-0.00260783165268507	0.0582274020980122	0.0113309130943007
233	"Estonia"	0.0336049656765952	0.0232040357545215	0.035525064696741	0.0319302685834334	0.0224821281013001	0.0214546400669447	0.0175654312313367	0.0101788072988952	-0.0714716479697442	-0.0233372130996542	-0.0105986529704264	-0.0118382446163041
234	"Faeroe Islands"	-0.0687214321990858	0.00374002137155069	-0.0163135469561665	-0.0188378296620191	-0.0103402700391323	0.00937600236867428	0.0199255986979772	-0.00730802792321117	-0.126272615602423	0.0165536633483752	0.0200684003355488	-0.0215839046320972
238	"Falkland Islands (Malvinas)"	-0.0800530738611234	-0.0903723887375114	-0.119869402985075	-0.12970106075217	-0.106981416373682	-0.0850286906624935	-0.0436422413793103	0.0328663793103448	0.182137481184145	0.147191471914719	0	0
242	"Fiji"	-0.0113705176249944	-0.0145025315246465	0.00623056919083946	-0.02062369040536	-0.0240255586144096	-0.0359162111163526	-0.0183044315992293	-0.0939700391898975	-0.0491474437040993	-0.0544877621723933	-0.0761377791084055	-0.0349599505887045
246	"Finland"	-0.00811815685406703	-0.00655117564408561	-0.0146683195537566	-0.0214553452698869	0.00626907531139157	-0.00623522352630045	0.00547782236213592	0.00372647570416581	0.00946978014540664	0.00433696881235102	0.00616924776324925	0.013560428852875
250	"France"	0.00480696446161001	0.0211564376263062	0.0332714934186225	0.00643419850307112	0.0136561889907594	0.00407093925197175	0.00657318817887282	0.00523206529936255	0.00243288389157985	0.00323824123853423	0.0182115625232634	0.00843795648568283
254	"French Guiana"	0.0090662898857883	0.0337688723858899	0.107298390832999	0.102551720632339	0.0521004942339374	0.0894835730214754	0.15889146177785	0.191471849099743	0.0380215141961227	0.0475090159155203	0.0900886704284424	0.0297014999257462
258	"French Polynesia"	-0.0213380234950554	-0.0352510566602275	0.0408539630905575	0.0357876712328767	0.0397118447726615	0.0294291029635811	0.0240603288025207	0.00137550796767271	-0.0217976508544639	0.0161849442379182	0.000324528906253292	-0.0135865727154313
262	"Djibouti"	0.0161126433444622	0.0718452740178751	0.215218327036204	0.217461270147787	0.219187433846693	0.406668628815041	0.0278332178139275	0.212145855874331	-0.0254270041564676	-0.0248509410405739	-0.0251090419387816	-0.02570871186026
266	"Gabon"	0.00633636171561378	0.00621669074710154	0.0188644068136393	0.0304342349422167	0.00509025485220609	0.00771243524115438	0.006881371704196	0.00605187494325232	0.00528043113838237	0.00885349711284923	0.00780562158157266	0.0069345724610628
268	"Georgia"	0.0295202387068458	0.0197173355447531	0.0122874611546939	0.00539294865151716	-0.00683105295213186	-0.0160790014394088	-0.00366944917460062	-0.0116461471654492	-0.0996406979898024	-0.0769735529468973	-0.0651449503129591	-0.0335172611660521
270	"Gambia"	0.062324042274074	0.119641617850694	-0.00878430349333703	0.000294363439063027	0.0209978917150887	-0.00648665246511985	0.0322235845201044	0.066100981843812	-0.0161440035078113	-0.0247882703758682	-0.0111826948976412	-0.00956598069401044
275	"State of Palestine"	-0.0738438459706028	-0.0688192860874954	-0.0726373065041548	-0.238205415901021	-0.0286846934028763	-0.063329832663969	-0.040698864302457	-0.0223684105814957	0.0168150721624025	0.0269397277471114	-0.0592902889995918	-0.0252816406056874
276	"Germany"	-0.00135529785744155	-0.00304513951568802	0.0146454657522563	0.0146384987019793	0.0101094453561366	0.00250884471816447	0.00366305784294484	0.023969549751767	0.0401635992643249	0.0100337988619538	0.0112167574900411	5.88887983152055e-05
288	"Ghana"	0.0144554835512936	0.0249979051346382	0	-0.0469472468411354	-0.0190763595259024	-0.0573657324172701	0.0190697576680651	-0.00235930381389722	-0.00111322317038166	-0.0067201537671606	0.00879244095920358	0.00885048162568391
292	"Gibraltar"	-0.0279539467265099	-0.0339644182285225	0.0209020391100376	0.0201238390092879	0.00900206804265845	0.0288881028180639	-0.0184056007226739	-0.0114614257262035	-0.00145343420415161	-0.00985889682975994	0.0548426017330262	0
296	"Kiribati"	0	0	0	0	0	0	0	0	-0.0602195945945946	-0.0390950273639006	-0.0103034256172392	-0.0110536322235487
300	"Greece"	0.00649973394138675	-0.00175169514227847	-0.0174288135151873	-0.0115918538230302	0.00122495138747836	0.0365013423910833	0.0118247293441621	0.0159937920085296	0.0457296347886782	0.027870719950104	0.00493606785473186	0.00491158833079355
304	"Greenland"	-0.0517871119227759	-0.0139678854710776	-0.0121006466483129	0.0545004346337223	0.00301682040151926	-0.0431406558831834	-0.00171396683673469	-0.0195153133166632	-0.062730428214305	-0.0423050045691555	-0.0272724036030904	-0.0430530437378189
308	"Grenada"	-0.0727998330638009	-0.0644221750505998	-0.0997985778034965	-0.0985313864599964	-0.120999682304352	-0.139173417844743	-0.00323580962653364	-0.150149639164423	-0.0407432025424257	-0.0489960400187526	-0.0406612871481992	-0.0415148954356927
312	"Guadeloupe"	-0.0133572064628879	0.0233117711100097	-0.0394848256889402	-0.0608188693073925	-0.0778100329127639	-0.0728219219906877	0.0187958730733693	0.0167093589373866	-0.0108785154514922	0.000903035339940706	-0.00268430504235655	-0.00788510278794706
316	"Guam"	-0.0644090528080469	-0.0726634208635965	-0.0435264679881932	-0.0192711187138332	-0.0254053409632809	-0.0161857017374724	0.00104675841007961	0.000849231402690092	0.0133275087751567	-0.0282766106538795	-0.0615214256283478	-0.0617167820910222
320	"Guatemala"	0	0	-0.00634177937882007	-0.0110868733927496	-0.0193896686914286	-0.0363241978244873	-0.0357086692507364	-0.037879390505455	-0.0404934395566238	-0.0390630438464638	-0.0267757140346601	-0.0157742154516485
324	"Guinea"	-6.46485333995334e-07	-0.00299371314209312	-0.00387397936188939	-0.00464491555930589	-0.0653328268239032	-0.0811441901350174	-0.00845226949119326	0.0320608183182798	0.132887538821946	-0.0314080089848725	-0.0420762193281416	-0.00580368410406867
328	"Guyana"	0.026687196540749	-0.00210808976862732	0.00380334680240444	-0.00360632652710756	-0.0867253224123771	-0.0880852262788148	-0.109384794195594	-0.101640238386633	-0.0641037841893515	-0.0430359163672721	-0.044008430147044	-0.0430619556959862
332	"Haiti"	-0.0089824625451335	-0.00982164618582549	-0.0132373191140075	-0.0136557091179577	-0.0187454886705958	-0.0191978132961625	-0.021788700901854	-0.0205761896534022	-0.0187437166988555	-0.0173214883288227	-0.0198699405961647	-0.0259151426122726
336	"Holy See"	0.0154696132596685	0.00441988950276243	-0.0474613686534216	-0.237426900584795	0.126543209876543	0	0.0564738292011019	0.0629183400267738	0.0584415584415584	0.0563380281690141	0.0749682337992376	0.068922305764411
340	"Honduras"	0.00672388694456491	0.00582395918569403	0.00549359172525249	-0.0297538464284971	-0.018578320066555	-0.00965333273268152	-0.0137518970742014	-0.0165191038716532	-0.0244713475188297	-0.0321892153610512	-0.0240555741496234	-0.0144952220124441
344	"China, Hong Kong SAR"	0.0841839758702896	0.0712165004262934	0.0729841027495065	-0.0467676745890251	0.0168025997695415	0.0922997055771806	0.0163189863078103	0.0295789864426875	0.0268966319493465	0.0978114078644016	-0.00603572542013878	0.00648369376248244
348	"Hungary"	0.00265096747890251	-0.0177349185382681	0.000398349409624978	-0.000975470951593987	-0.00057493301711373	0.00486048078878746	-0.0111033326263298	-0.00943310657596372	0.00932069633486024	0.00758906931360277	0.00647127041729684	0.0094878507886914
352	"Iceland"	-0.00289507626738448	0.00204970047720581	-0.00417046490428441	-0.0143406276170215	-0.005191005518807	-0.0180264087576506	0.00113971603536627	0.00267593440232632	-0.00413609072715143	0.00745548767264651	0.013847105762871	0.0270973394665453
356	"India"	-0.000283305499029755	-1.03869784222064e-05	-0.000191434305071508	-0.00049468590499542	0.00381659381385044	0.00181707844491629	0.000690978235945311	5.72417942433498e-05	-0.000146365935324201	-0.000463342730845791	-0.00184526102510997	-0.00264241409648738
360	"Indonesia"	-0.00129491888053194	-0.00077814725711398	-0.00180642832408174	-0.00139912554404319	-0.00170296573448173	-0.00104515825071195	-0.00105785476961005	-0.00128338944322714	-0.00194248843016277	-0.00101712637280403	-0.0025165706737581	-0.00328754471633201
364	"Iran (Islamic Republic of)"	-6.35541378153954e-05	-0.000100766764171148	-0.000356946707555994	0.00206824922732878	0.0027138158124717	0.0127745031142406	0.0506414324476105	0.0282837741685871	-0.0403819830811853	0.0101754550876465	-0.00106669515758905	-0.00782961274701656
368	"Iraq"	-9.61674474589151e-05	-0.000169161673193488	-0.000255426825495877	-0.000821056781383394	-0.00086580112768908	-0.0040900896351903	-0.0146439432702197	-0.0404576257563046	-0.00879268248058615	-0.000877025927929183	-0.0111893724825803	-0.0167049438681202
372	"Ireland"	-0.0502129523499593	-0.0714957371900268	-0.038790808755169	-0.0176922501613209	0.0125990380033237	0.0166653998056363	-0.0148474700051554	-0.0325950520420683	-0.0030154183369039	0.0230999430061829	0.0525664076497322	0.0260249995069747
376	"Israel"	0.208404645258118	0.0974807368430238	0.0998898985640878	0.0287172005882983	0.0582108580678918	0.01874453062252	0.000695388935785211	0.0160229020366265	0.101557379253599	0.0460148900278377	0.0171167187781388	0.0414367631851164
380	"Italy"	-0.00439254261570577	-0.0116223575146397	-0.0046770995548913	-0.00450467469248605	0.000363735884840424	0.00299350599036075	0.00473762235860638	-0.000177165701417736	0.00268907297462217	0.00393163973622586	0.0325252734943978	0.0325762156318392
384	"Cote d'Ivoire"	0.0263792944153732	0.0335355938312953	0.0575591039748769	0.0710942074853445	0.0763083865931413	0.0635741580695674	0.0520231626477564	0.0319945800530477	0.0309513044365352	0.0126604456642305	-0.026036473615446	-0.0166724215266488
388	"Jamaica"	-0.0266142322738107	-0.0974560082920859	-0.0911180315249199	-0.0962136490424764	-0.0557740528010633	-0.0564420812594994	-0.0383218722110266	-0.0698665396735295	-0.0472334180755966	-0.0297345587073542	-0.0294614825466004	-0.037283536447826
392	"Japan"	0.000666500647753568	-0.00530020400272909	0.00226120318975994	0.00902273772231085	0.00440757743576535	0.000406246969042842	0.00182951557845935	-0.00523522793149216	0.00369238969373113	0.000136379733812498	0.00494817335325548	0.00350972887952578
398	"Kazakhstan"	0.0422203742923314	0.135854521640686	0.0712026443599409	0.0149577137374049	-0.0043474120000047	-0.0227981980388011	-0.023986694881797	-0.0393488128226399	-0.0934797395482287	-0.0852099908216477	0.00305509657069012	-0.000749929235676266
400	"Jordan"	0.274236344881823	0.184668681975581	0.0401909901961667	0.227140966495743	-0.0179517503651567	-0.0406816511436834	0.0358039523473365	0.0424731887950814	0.119540752840668	-0.043577572857289	-0.0386506402968783	0.0859084130925254
404	"Kenya"	0	0	-0.00246760200556663	-0.00205519331379353	-0.00159191771830281	-0.000217332613290835	0.000233896114226379	0.000255544018321855	0.00945004910980298	-0.000779886933718948	0.000803738526868265	-0.00529063018939567
408	"Dem. People's Republic of Korea"	-0.0538807213898633	0	0	0	0	0	0	0	0	0	0	0
410	"Republic of Korea"	7.03749328653331e-05	0.0207719816855249	-0.0112222894542512	-0.0137048501372993	-0.0143056583930453	-0.00475840834396765	0.00846552242745437	0.0107397632561441	-0.0147315521312892	-0.0115252518117822	-0.00213736327193407	0.00718239132192103
414	"Kuwait"	0.107685436357546	0.168301584612779	0.586269151201936	0.28519410177772	0.145467289781896	0.0966401520779285	0.074914655113329	0.0687570393905369	-0.292203901981479	0.0791382509427075	0.105010358136029	0.195508976559826
417	"Kyrgyzstan"	0.00403218390804598	0.029892788379915	0.0537850402761795	0.0427710342437169	0.0115162798165896	0.00544225357918958	-0.0110235729906473	-0.0299489373110439	-0.0618022246889409	-0.00712195961137902	-0.0488343744008396	-0.0254088296778843
418	"Lao People's Democratic Republic"	-5.94206369060387e-06	2.43349419082615e-05	3.58536059528308e-05	1.26018491953509e-05	1.71311058426754e-05	-0.0652397187768849	-0.0108000063981809	3.7523533781513e-05	-0.0106452555294827	-0.0269433961644448	-0.0320139205806082	-0.0129515774233134
422	"Lebanon"	0.00121008408398508	0.0261077689540771	0.0110807805523437	-0.0334560977731302	-0.00435274089918051	-0.104826157465195	-0.0822866824243252	-0.0851978616098899	0.0332961033570241	-0.00970130605662414	0.170029486489995	0.0459935312582693
426	"Lesotho"	-0.0272501096816915	-0.0330049761348634	-0.0293629876017721	-0.0240021173296359	-0.0232969076958847	-0.00568971969123393	-0.0197031825688024	-0.0427030989415855	-0.029010337182182	-0.0424369834145273	-0.0185823378092634	-0.0126791162731769
428	"Latvia"	0.0142596203181119	0.030613759045245	0.0357705611789335	0.030727130328724	0.0231080759487571	0.0167971292134763	0.0158685635416928	0.0162667369975899	-0.0509094458114441	-0.015692197872337	-0.0348693495752232	-0.0386827015580732
430	"Liberia"	-1.18276263244253e-05	0.00790147951020925	0.00713639211863817	0.00878953013963645	0.00774444118873475	0.00733488225874586	0	-0.182028467645562	-0.142660269716203	0.216355813514071	-0.0172899561820878	0.0537001504073967
